pc11_state_id,pc11_district_id,state_name,district_name,st_share,sc_share,ptg_share,tot_p,inc_5k_plus_share,ed_prim_share,land_own_share
6,81,haryana,bhiwani,4.486153540392202e-07,0.04905804876521669,0.0,1246194.0,0.41162159447686386,0.5706147331436839,0.6249477111930968
6,82,haryana,rohtak,0.0,0.05842265271609509,2.314011330035149e-05,585074.0,0.45491468130763785,0.6194989082973394,0.5244539286107269
6,83,haryana,jhajjar,0.0,0.055024867224580325,0.0,646368.0,0.4494680203518796,0.6370057052157693,0.5449214823921011
6,84,haryana,mahendragarh,0.0,0.04687840313390007,0.0,770892.0,0.4280063453875393,0.6173229945370788,0.5656129604422014
6,85,haryana,rewari,1.081055365034726e-05,0.0637013658869941,7.172983854658747e-06,642902.0,0.4706668498057765,0.6402360806265948,0.526326537586982
6,86,haryana,gurgaon,1.1282951728392694e-06,0.058196386694349976,1.7101910458579908e-05,441492.0,0.5439395166457244,0.6244672059876734,0.45778861634229145
6,86,haryana,mewat,0.0,0.0485562180697933,0.0,1926.0,0.1914191403650607,0.3026999086605797,0.4059405882563134
6,87,haryana,mewat,1.86381716048325e-06,0.018394398754858855,3.810975467786e-06,914858.0,0.3112361616837465,0.27010224012481077,0.3859316089838233
6,88,haryana,faridabad,6.254895680597836e-05,0.06428166554281625,0.0,356662.0,0.45070399820748996,0.5161785715912928,0.3452415290990594
6,89,haryana,palwal,1.754105367690773e-07,0.05714306977056264,0.0,785498.0,0.3620014084394517,0.46497929309095654,0.4377534844058293
7,90,nct of delhi,north west,0.0,0.0386333032623002,0.0,397193.0,0.697663247864445,0.7505947996933445,0.1299809179230739
7,91,nct of delhi,north west,0.0,0.0386333032623002,0.0,397193.0,0.697663247864445,0.7505947996933445,0.1299809179230739
7,92,nct of delhi,north west,0.0,0.0386333032623002,0.0,397193.0,0.697663247864445,0.7505947996933445,0.1299809179230739
7,93,nct of delhi,north west,0.0,0.0386333032623002,0.0,397193.0,0.697663247864445,0.7505947996933445,0.1299809179230739
7,94,nct of delhi,north west,0.0,0.0386333032623002,0.0,397193.0,0.697663247864445,0.7505947996933445,0.1299809179230739
7,95,nct of delhi,north west,0.0,0.0386333032623002,0.0,397193.0,0.697663247864445,0.7505947996933445,0.1299809179230739
7,96,nct of delhi,north west,0.0,0.0386333032623002,0.0,397193.0,0.697663247864445,0.7505947996933445,0.1299809179230739
7,97,nct of delhi,north west,0.0,0.0386333032623002,0.0,397193.0,0.697663247864445,0.7505947996933445,0.1299809179230739
7,98,nct of delhi,north west,0.0,0.0386333032623002,0.0,397193.0,0.697663247864445,0.7505947996933445,0.1299809179230739
8,99,rajasthan,ganganagar,0.0008968049958001983,0.13612168736850858,1.8598925279511275e-05,219643.0,0.35591054666223393,0.44811981282357466,0.5100874267495358
8,100,rajasthan,hanumangarh,0.001159230664933356,0.09169204784262348,0.0,469154.0,0.39918383882625774,0.4390465283190247,0.6882617695464014
8,101,rajasthan,bikaner,0.0019927996480381153,0.07977621516935557,0.00043012124760804545,203052.0,0.2607591380555707,0.2713396064380011,0.6364917585231477
8,102,rajasthan,churu,0.003272529507008149,0.07609038035668517,0.0,193871.0,0.26587466623027367,0.31789478233961127,0.8058415749360884
8,103,rajasthan,jhunjhunun,0.006570506295162598,0.04644913571230234,9.091433473428775e-05,428911.8637480519,0.4965932494165858,0.5406831999718565,0.8080430966595912
8,104,rajasthan,alwar,0.03182345339402305,0.04753588176534984,0.0013796017218062615,660693.8570474281,0.3774248841255172,0.41904479000675665,0.6394026490074667
8,104,rajasthan,jaipur,0.0780814811587333,0.0131737704376702,0.0,231.0,0.3593380639316342,0.4285714293455148,0.5886524784649517
8,105,rajasthan,bharatpur,0.009431203274926478,0.06290955549176279,8.803372276587329e-05,269184.0,0.34023172210452074,0.37257343809445104,0.6449718932100461
8,106,rajasthan,dhaulpur,0.023374305954272742,0.06634472437685815,3.609280429135215e-05,243452.05803908428,0.2217908795820541,0.32713610739290866,0.5414185135584508
8,107,rajasthan,karauli,0.08581829066734388,0.07422294388514362,0.004383538887559585,163662.2857888069,0.25156913251966123,0.3355128516601589,0.5320567079160171
8,108,rajasthan,sawai madhopur,0.08732791818883215,0.07326788475770468,0.00011731439609931242,144869.0,0.20883057325029453,0.30346236138380156,0.6057862986888568
8,109,rajasthan,dausa,0.10779633729283637,0.06936432083689548,0.0006348598499234513,212994.9302536232,0.28061289147622964,0.38781051822758245,0.6474942912241117
8,109,rajasthan,jaipur,0.07449579644048669,0.05301311329705455,0.0,1737.0,0.4064353380225552,0.45107873622315675,0.6260378691738137
8,110,rajasthan,dausa,0.09725636620812819,0.027896444227177918,0.0,1923.0,0.3137153253250179,0.3758893991992887,0.7400890030118815
8,110,rajasthan,jaipur,0.0517589730197714,0.052139788911199976,0.0018661339491773097,479692.0,0.3221215762044361,0.40188124228286376,0.6530139851733797
8,111,rajasthan,sikar,0.009775524900168944,0.04837998649484047,3.274201367616702e-06,507140.8919389968,0.46061484337632363,0.47368245102680384,0.7499015955909422
8,112,rajasthan,nagaur,0.0011856888918828998,0.06500272617966286,9.02039674768603e-05,812066.6271807179,0.32691706869134696,0.360363841962639,0.7680873986345701
8,113,rajasthan,jodhpur,0.011795218441021667,0.05280599120524254,0.000982498349526262,305422.9444067738,0.34811434751424286,0.2790165128845116,0.7803465865299926
8,114,rajasthan,jaisalmer,0.016412197714348497,0.03434513447257611,7.11520947176685e-05,58897.71295252887,0.28077164877689414,0.16455198406324878,0.41519461587843826
8,115,rajasthan,barmer,0.01822063182207522,0.048344706946805635,0.00033293858828927484,249049.03593576996,0.21849072109869921,0.23879895065702664,0.8089986269515287
8,116,rajasthan,jalor,0.03171759096063237,0.05865083937866718,0.001982306086820475,302169.66680983483,0.3078129992270644,0.24714233261643972,0.707914791614217
8,117,rajasthan,sirohi,0.11396423724300339,0.06540142964115155,4.000037102560255e-05,82022.0,0.2285557145170442,0.24529859436596232,0.585230216081139
8,118,rajasthan,pali,0.02043092270395399,0.0544665870744731,0.0016780175453501116,163840.22799224395,0.2980510623879851,0.32778504604317055,0.6062307784786564
8,119,rajasthan,ajmer,0.011982624213268676,0.04769746111834648,0.0,180163.9503717591,0.21932448736889706,0.30810772346837084,0.706810328826134
8,120,rajasthan,tonk,0.06705320812971398,0.06827016925953934,0.0008266482018751861,101358.27635612311,0.22824885433811667,0.31929404993572075,0.7227258617190443
8,121,rajasthan,bundi,0.09727957353903752,0.05737802575680246,1.5394088580824715e-05,121300.55090804599,0.12342066166148236,0.29437046201021955,0.5467456655138103
8,122,rajasthan,bhilwara,0.046278860249159344,0.04626672258254267,0.001990177449818182,532336.9411951498,0.14589037910434824,0.26170958146094975,0.7119018813929342
8,123,rajasthan,rajsamand,0.04446489236816513,0.03544933236184582,1.9335985595551855e-05,111173.83887819071,0.1955511372802043,0.3165746537360768,0.7103412226099832
8,124,rajasthan,banswara,0.3333333432674408,0.0,0.0,43.0,0.0136986300349235,0.1162790730595588,0.1643835604190826
8,124,rajasthan,dungarpur,0.250009854725387,0.008558782502294368,0.0010829041459214555,196014.50412226273,0.08566969670581645,0.24135373793648848,0.651324699175193
8,125,rajasthan,banswara,0.28986755453827423,0.010254416251962346,0.00028096960077587257,167659.07179281162,0.06202260467878194,0.200061633240823,0.7411383350624973
8,126,rajasthan,chittaurgarh,0.0685380261572593,0.0445057499617514,4.226266624521647e-05,147602.9728928214,0.1278648378539319,0.27914670919543083,0.6917825530785143
